MP_Name,Work_Type,Amount,log_spend,peer_median,peer_mad,peer_n_mps,peer_median_spend,conc_eligible,conc_z,conc_ratio,conc_score,mp_total_amount,mp_works_n,portfolio_share,mp_cat_works_n,conc_reason
SANJNA JATAV,Construction of community centers and community halls,899293.0,13.709364178040444,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.450745043421771,0.6027752139691042,0,28965022.1,58,0.03104755097010611,2,
SANJNA JATAV,"Construction of roads, link roads, pathways or any other road with or without drainage system",25941800.1,17.071366129201998,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.4794396387985216,7.488882665278705,0,28965022.1,58,0.8956250753214513,49,
SANJNA JATAV,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1091514.0,13.903076281275586,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,0.897390171123595,2.1743956492723875,0,28965022.1,58,0.03768386560285068,2,
SANJNA JATAV,Installing hand pumps,293546.0,12.589789635100736,12.206072645530174,0.3837169895705621,11,200000.00000000006,False,0.0,1.4677299999999995,0,28965022.1,58,0.010134499431298552,3,
SANJNA JATAV,Lighting of public spaces,489289.0,13.100708595929069,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.8995283562155578,0.18134226685524008,0,28965022.1,58,0.01689240899975008,1,
SARABJEET SINGH KHALSA,Construction of buildings for multi-gym,500000.0,13.122363377404328,12.866950565521332,0.25541281188299525,2,387298.33462074114,False,0.0,1.2909944487358074,0,30678190.0,137,0.016298223591417877,1,
SARABJEET SINGH KHALSA,Construction of common work sheds/ common covered sitting area,299666.0,12.610423800089068,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-1.06779798695969,0.30033178573692637,0,30678190.0,137,0.00976804694149166,1,
SARABJEET SINGH KHALSA,"Construction of roads, link roads, pathways or any other road with or without drainage system",1590477.0,14.279544529205412,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.5719616289387431,0.4591391340967306,0,30678190.0,137,0.051843899526015064,5,
SARABJEET SINGH KHALSA,Construction of rooms and halls in school and colleges,7187069.0,15.787793997072367,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,1.6698617658936696,6.676242947142354,0,30678190.0,137,0.23427291505789619,25,
SARABJEET SINGH KHALSA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,501985.0,13.126325517749349,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,0.0,0.9999999999999994,0,30678190.0,137,0.016362927539075808,1,
SARABJEET SINGH KHALSA,Development of playfields and sports grounds,438044.0,12.990074640934159,13.699922696458536,0.5894825609725016,14,890842.2980528027,False,0.0,0.49171890575635413,0,30678190.0,137,0.014278678109758105,1,
SARABJEET SINGH KHALSA,Fitting of Sitting RCC Benches in Public Places,3600000.0,15.096444403426338,14.01401158997869,1.161518866872262,6,1219573.2860308138,False,0.0,2.9518521283099357,0,30678190.0,137,0.11734720985820872,24,
SARABJEET SINGH KHALSA,Installation of fixed garden gym equipment,6600000.0,15.702580206996654,14.817987059441387,0.6050596036673905,9,2725022.0000000005,False,0.0,2.4219987948721142,0,30678190.0,137,0.21513655140671598,22,
SARABJEET SINGH KHALSA,Installation of multi-gym equipment,400000.0,12.89921982609012,13.279020011816728,0.5307928328022182,12,584796.9733163806,False,0.0,0.6839980681356849,0,30678190.0,137,0.013038578873134301,2,
SARABJEET SINGH KHALSA,Installing community drinking water plants,1114949.0,13.92431922191994,13.273726077636404,0.67248362567556,22,581709.2768729058,True,0.6525438822074116,1.9166773581360619,0,30678190.0,137,0.036343376190055544,13,
SARABJEET SINGH KHALSA,Purchase of hospital equipment,596000.0,13.297995946047488,14.038695543721623,0.6075665378155941,12,1250051.794126947,False,0.0,0.47678024446679385,0,30678190.0,137,0.01942748252097011,2,
SARABJEET SINGH KHALSA,Purchase of mobile water tankers,3400000.0,15.03928598958639,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.0,1.0000000000000004,0,30678190.0,137,0.11082792042164157,17,
SARABJEET SINGH KHALSA,"Purchase of smart boards, visual display units and projectors",150000.0,11.918390573078392,14.776128822535135,0.889044091416876,10,2613311.6920872633,False,0.0,0.05739843450522136,0,30678190.0,137,0.004889467077425363,1,
SARABJEET SINGH KHALSA,Street lights,4300000.0,15.27412558066379,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.2099503231488065,1.4637650078464606,0,30678190.0,137,0.14016472288619375,22,
SATPAL BRAHAMCHARI,Construction of community centers and community halls,694399.0,13.450802002235074,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.6809763797437619,0.46543952394262156,0,694399.0,1,1.0,1,
SAVITRI THAKUR,Construction of bus-sheds or bus-stops,4938898.0,15.41265278735567,13.86558751291084,0.743540185445033,21,1051351.9999999995,True,1.4034151052487789,4.6976635798476645,0,30557824.0,80,0.1616246628032153,19,
SAVITRI THAKUR,Construction of common work sheds/ common covered sitting area,3100000.0,14.946912669455374,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,1.0063275406134364,3.1068874539803377,0,30557824.0,80,0.101447014028224,4,
SAVITRI THAKUR,Construction of community centers and community halls,2892178.0,14.877520409467692,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.5894154880118869,1.9385597494773514,0,30557824.0,80,0.09464607165745834,4,
SAVITRI THAKUR,Construction of culverts and bridges,8485646.0,15.953886588107135,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,1.6296530684832735,7.408625594392746,0,30557824.0,80,0.2776914350969493,8,
SAVITRI THAKUR,Construction of footpaths and pedestrian ways,3098943.0,14.946571643570723,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,1.7074417916001963,3.509386848220475,0,30557824.0,80,0.1014124238689247,4,
SAVITRI THAKUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,13.122363377404328,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.422246217971693,0.14434007348007252,0,30557824.0,80,0.016362421617455485,1,
SAVITRI THAKUR,Improvement of electricity distribution infrastructure,1243579.0,14.03350407056549,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,0.8844770207472855,3.2179227464538367,0,30557824.0,80,0.040695927825227345,2,
SAVITRI THAKUR,Purchase of mobile water tankers,6298580.0,15.655834769130681,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.5087351404878757,1.8525235294117657,0,30557824.0,80,0.20612004310254553,38,
SAYANI GHOSH,"Construction of roads, link roads, pathways or any other road with or without drainage system",4085243.0,15.222891770431135,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.12120004248369519,1.1793285496079038,0,9955642.0,69,0.4103445061604264,11,
SAYANI GHOSH,Lighting of public spaces,899547.0,13.70964658225837,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.5787090325485192,0.33339374505216884,0,9955642.0,69,0.09035549892211873,1,
SAYANI GHOSH,Street lights,4970852.0,15.419101811952041,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.28983708651619733,1.6921300504147894,0,9955642.0,69,0.49929999491745486,57,
SELJA,Street lights,500000.0,13.122363377404328,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.9757427827294084,0.17020523347051866,0,500000.0,1,1.0,1,
SELVARAJ V,Construction of footpaths and pedestrian ways,1099773.0,13.91061435283633,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,0.29850556888950475,1.2454339761099111,0,1099773.0,1,1.0,1,
SHASHANK MANI,"Construction of roads, link roads, pathways or any other road with or without drainage system",31045332.0,17.250959016877594,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.6114026114522062,8.962171004186493,0,31045332.0,29,1.0,29,
SHER SINGH GHUBAYA,Construction of public irrigation facilities,249330.0,12.426532599215182,13.301473115158483,0.6899353615201456,11,598075.9999999995,False,0.0,0.4168868170600395,0,39183265.0,164,0.0063631757077926,1,
SHER SINGH GHUBAYA,Installing community drinking water plants,30254941.0,17.225170067945765,13.273726077636404,0.67248362567556,22,581709.2768729058,True,3.9632919965690205,52.01041517274998,18,39183265.0,164,0.7721393559214629,130,"SHER SINGH GHUBAYA spent ₹30,254,941 (₹3.03 crore) on 'Installing community drinking water plants' works — 52.0x the median MP spend in that category (₹581,709 (₹5.82 lakh), n=22 peer MPs), 77% of this MP's total disbursed funds."
SHER SINGH GHUBAYA,Purchase of mobile water tankers,7699988.0,15.856729328381139,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.6745,2.264702352941178,0,39183265.0,164,0.19651215895357368,32,
SHER SINGH GHUBAYA,Security gates in streets/public place for safety purpose,979006.0,13.794293050196625,12.768119761105972,0.33890356426158874,3,350852.0,False,0.0,2.790367448382794,0,39183265.0,164,0.024985309417170826,1,
SHIVMANGAL SINGH TOMAR,Construction of culverts and bridges,2399931.0,14.690950544904885,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,0.6019383924237033,2.095325474498533,0,7818529.0,28,0.3069542876927361,3,
SHIVMANGAL SINGH TOMAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",1600000.0,14.28551418721001,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.5675751867682954,0.46188823513623206,0,7818529.0,28,0.20464207525482095,2,
SHIVMANGAL SINGH TOMAR,Purchase of mobile water tankers,3818598.0,15.155393897509203,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.09580454103327378,1.12311705882353,0,7818529.0,28,0.488403637052443,23,
SHIVRAJ SINGH CHOUHAN,Construction of culverts and bridges,1250000.0,14.038654109278484,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,0.07113192471467883,1.0913467275197355,0,4693125.0,8,0.26634705020641897,1,
SHIVRAJ SINGH CHOUHAN,"Construction of roads, link roads, pathways or any other road with or without drainage system",3443125.0,15.051890047209119,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.004450232520742573,0.9939618310021493,0,4693125.0,8,0.7336529497935811,7,
SHOBHA KARANDLAJE,Construction of buildings for community cultural activities,551186.0,13.21982759922985,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,-0.5785769653364597,0.5511860000000003,0,8674126.0,8,0.0635436930475762,1,
SHOBHA KARANDLAJE,"Construction of roads, link roads, pathways or any other road with or without drainage system",5924428.0,15.594594700240787,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.39432346177170013,1.7102647456947981,0,8674126.0,8,0.6829999933134474,3,
SHOBHA KARANDLAJE,Installing tube-wells and borewells,1200000.0,13.997832114758229,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,0.6019552896150824,2.3409867819856585,0,8674126.0,8,0.1383424681633631,2,
SHOBHA KARANDLAJE,Lighting of public spaces,998512.0,13.81402144979283,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.5237190743557419,0.3700725533624494,0,8674126.0,8,0.11511384547561333,2,
SHOBHANABEN MAHENDRASINH BARAIYA,Construction of boundary walls of existing public and community buildings,900000.0,13.710150042306449,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.0900812152529784,0.9133794478087622,0,10842964.0,30,0.08300313456726408,3,
SHOBHANABEN MAHENDRASINH BARAIYA,Construction of building for artificial insemination and breeding centers,350000.0,12.765688433465597,12.765688433465597,0.0,1,350000.0000000001,False,0.0,0.9999999999999997,0,10842964.0,30,0.03227899677615825,1,
SHOBHANABEN MAHENDRASINH BARAIYA,Construction of common work sheds/ common covered sitting area,1150000.0,13.955272500339433,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,0.12603822449606933,1.1525550232507704,0,10842964.0,30,0.10605956083594854,3,
SHOBHANABEN MAHENDRASINH BARAIYA,Construction of public libraries and reading rooms,500000.0,13.122363377404328,13.897103407107302,0.7747400297029738,12,1085013.9555231554,False,0.0,0.4608235658673327,0,10842964.0,30,0.04611285253736894,1,
SHOBHANABEN MAHENDRASINH BARAIYA,"Construction of roads, link roads, pathways or any other road with or without drainage system",4150000.0,15.238618892206881,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.13275616682511618,1.1980226098846019,0,10842964.0,30,0.38273667606016215,14,
SHOBHANABEN MAHENDRASINH BARAIYA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1000000.0,13.815510557964274,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,0.7962243620677201,1.9920913971533003,0,10842964.0,30,0.09222570507473787,2,
SHOBHANABEN MAHENDRASINH BARAIYA,Development of playground,300000.0,12.611537753638338,13.761018831344273,0.606943052395259,18,946966.3434378215,True,-1.277426249222043,0.31680112189720944,0,10842964.0,30,0.02766771152242136,1,
SHOBHANABEN MAHENDRASINH BARAIYA,Improvement of electricity distribution infrastructure,250000.0,12.429216196844383,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,-0.32961727298534044,0.6469075841691273,0,10842964.0,30,0.02305642626868447,1,
SHOBHANABEN MAHENDRASINH BARAIYA,Providing drains and gutters for public drainage,696964.0,13.454489038480494,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-0.47019028247769157,0.697186437958224,0,10842964.0,30,0.0642779963117096,2,
SHOBHANABEN MAHENDRASINH BARAIYA,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",1296000.0,14.074793155894357,13.017002861746503,0.8109302162163292,9,450000.00000000035,False,0.0,2.8799999999999977,0,10842964.0,30,0.11952451377686027,1,
SHOBHANABEN MAHENDRASINH BARAIYA,Setting up of kitchen and pantries,250000.0,12.429216196844383,13.12215335535124,0.4161652492959078,5,499894.99999999977,False,0.0,0.5001050220546317,0,10842964.0,30,0.02305642626868447,1,
SK NURUL ISLAM,Construction of water tanks,6006601.0,15.608369589119151,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,6.163713228263074,0,13716044.0,5,0.43792517725956553,2,
SK NURUL ISLAM,Installing tube-wells and borewells,6983750.0,15.759096579755495,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,1.8484127151002443,13.624055365576952,0,13716044.0,5,0.5091664914460758,2,
SK NURUL ISLAM,Street lights,725693.0,13.494882339360537,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.7704723470226587,0.2470334929858422,0,13716044.0,5,0.05290833129435864,1,
SMITA UDAY WAGH,Construction of boundary walls of existing public and community buildings,1999472.0,14.508393703670086,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.7035576408961178,2.0291962569656463,0,9341109.0,6,0.21405081559373731,1,
SMITA UDAY WAGH,Construction of community centers and community halls,1998833.0,14.508074068221843,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.2604496422559754,1.339771341780161,0,9341109.0,6,0.21398240829862922,1,
SMITA UDAY WAGH,"Construction of roads, link roads, pathways or any other road with or without drainage system",3944253.0,15.187770140720286,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.09539303686631531,1.138627535687993,0,9341109.0,6,0.4222467589233784,2,
SMITA UDAY WAGH,Providing drains and gutters for public drainage,1398551.0,14.150947258603127,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,0.4376713541591936,1.3989973513594849,0,9341109.0,6,0.1497200171842551,2,
SUDHA R,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,798591.0,13.590604203825741,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,0.5363871515950662,1.5908662609440511,0,798591.0,2,1.0,2,
SUDHAKAR SINGH,Construction of boundary walls of existing public and community buildings,2448194.0,14.710861167840381,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.9048571368382742,2.484588982054139,0,27705504.0,33,0.08836489673676393,3,
SUDHAKAR SINGH,Construction of community centers and community halls,7216643.0,15.791900444293558,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.403606259219559,4.8371482136118455,0,27705504.0,33,0.2604768713104804,8,
SUDHAKAR SINGH,Construction of public libraries and reading rooms,791481.0,13.581661152961383,13.897103407107302,0.7747400297029738,12,1085013.9555231554,False,0.0,0.7294661934724848,0,27705504.0,33,0.02856764489828447,1,
SUDHAKAR SINGH,"Construction of roads, link roads, pathways or any other road with or without drainage system",5931619.0,15.595807752260873,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.39521479968950923,1.7123406446315885,0,27705504.0,33,0.21409532921689495,6,
SUDHAKAR SINGH,Development of public parks,4545430.0,15.32963289057947,14.219242164426287,1.096878787021959,13,1497402.0,False,0.0,3.0355442292717654,0,27705504.0,33,0.16406234660087757,4,
SUDHAKAR SINGH,Installing tube-wells and borewells,2612747.0,14.77591271624061,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,1.152607598009427,5.097005159727236,0,27705504.0,33,0.09430425809976241,8,
SUDHAKAR SINGH,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",180000.0,12.100712129872347,13.017002861746503,0.8109302162163292,9,450000.00000000035,False,0.0,0.3999999999999997,0,27705504.0,33,0.0064969040086763985,1,
SUDHAKAR SINGH,Setting up of laboratories,3979390.0,15.196639099182478,16.012735135300492,0.8160960361180134,11,8999999.999999985,False,0.0,0.4421544444444452,0,27705504.0,33,0.14363174912825985,2,
SUKANTA KUMAR PANIGRAHI,Lighting of public spaces,2500000.0,14.73180128983843,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.04018624479197141,0.9265601048421285,0,15500000.0,31,0.16129032258064516,5,
SUKANTA KUMAR PANIGRAHI,Purchase of non-conventional energy system and devices for community use,10500000.0,16.166885815127753,14.487818621858292,0.3873600444076173,4,1958753.0345094546,False,0.0,5.360553278034663,0,15500000.0,31,0.6774193548387096,21,
SUKANTA KUMAR PANIGRAHI,Street lights,2500000.0,14.73180128983843,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.08888854101930112,0.8510261673525934,0,15500000.0,31,0.16129032258064516,5,
SUKHDEO BHAGAT,Construction of boundary walls of existing public and community buildings,366655.0,12.812176630412463,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.9828745137934245,0.37210571270702414,0,38072970.0,48,0.009630323034951043,1,
SUKHDEO BHAGAT,Construction of community centers and community halls,1573600.0,14.268876546056987,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.0474611608534293,1.0547475369004122,0,38072970.0,48,0.041331159612712116,7,
SUKHDEO BHAGAT,Construction of culverts and bridges,15509800.0,16.55698264016307,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,2.1204227057167664,13.541255579588473,7,38072970.0,48,0.4073703732595592,11,"SUKHDEO BHAGAT spent ₹15,509,800 (₹1.55 crore) on 'Construction of culverts and bridges' works — 13.5x the median MP spend in that category (₹1,145,374 (₹11.45 lakh), n=42 peer MPs), 41% of this MP's total disbursed funds."
SUKHDEO BHAGAT,Construction of public toilets and bathrooms,7904680.0,15.882965547097932,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,2.3330391884838577,17.675401820383037,7,38072970.0,48,0.2076192112146754,7,"SUKHDEO BHAGAT spent ₹7,904,680 (₹79.05 lakh) on 'Construction of public toilets and bathrooms' works — 17.7x the median MP spend in that category (₹447,214 (₹4.47 lakh), n=16 peer MPs), 21% of this MP's total disbursed funds."
SUKHDEO BHAGAT,"Construction of roads, link roads, pathways or any other road with or without drainage system",11394128.0,16.248608692942174,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.8748860929037092,3.2892585455227032,0,38072970.0,48,0.29927079500233367,20,
SUKHDEO BHAGAT,Construction of water tanks,699301.0,13.457836543692366,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,0.7175923328747149,0,38072970.0,48,0.01836738767687417,1,
SUKHDEO BHAGAT,Renovation of ponds and lakes,624806.0,13.345196480534488,13.81531952770436,0.5844369773459501,8,999808.987985205,False,0.0,0.6249253682536866,0,38072970.0,48,0.016410750198894385,1,
SUKHJINDER SINGH RANDHAWA,"Construction of roads, link roads, pathways or any other road with or without drainage system",3247214.0,14.993307955904282,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.04749573957233556,0.9374062147310404,0,4233125.0,9,0.767096175992913,6,
SUKHJINDER SINGH RANDHAWA,Installation of fixed garden gym equipment,300000.0,12.611537753638338,14.817987059441387,0.6050596036673905,9,2725022.0000000005,False,0.0,0.11009085431236884,0,4233125.0,9,0.07086962941089621,1,
SUKHJINDER SINGH RANDHAWA,Installing tube-wells and borewells,300000.0,12.611537753638338,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,-0.37913354438281405,0.5852466954964146,0,4233125.0,9,0.07086962941089621,1,
SUKHJINDER SINGH RANDHAWA,Lighting of public spaces,385911.0,12.863362051913445,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-1.024574517623238,0.14302789464789226,0,4233125.0,9,0.09116456518529455,1,
Sanjay Haribhau Jadhav,Construction of community centers and community halls,6697738.0,15.717280415417154,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.337162399397107,4.48933824244045,0,12084035.0,15,0.5542633731199885,7,
Sanjay Haribhau Jadhav,"Construction of roads, link roads, pathways or any other road with or without drainage system",5386297.0,15.499368693796603,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.3243523897155934,1.5549170095309883,0,12084035.0,15,0.44573662688001153,8,
Sanjay Kumar Bandi,Installing tube-wells and borewells,177877.0,12.08884757917996,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,-0.7490445158068532,0.3470064215160525,0,1477627.0,14,0.12038017713536636,1,
Sanjay Kumar Bandi,Lighting of public spaces,1299750.0,14.077682496245963,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.38480910240550437,0.4817185985074226,0,1477627.0,14,0.8796198228646336,13,
Sanjay Seth,Construction of common work sheds/ common covered sitting area,5168400.0,15.458073720830201,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,1.4600905348472566,5.179882941016767,0,28851300.0,48,0.17913924155930583,9,
Sanjay Seth,Construction of community centers and community halls,1325800.0,14.097526608789428,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.10511384325504128,0.8886529514632476,0,28851300.0,48,0.045952868674895064,1,
Sanjay Seth,Construction of public staircase/ stair ghat for public convenience,1050200.0,13.864491180185896,13.830453290269144,0.034037889916752384,2,1015054.9330947571,False,0.0,1.0346238077953973,0,28851300.0,48,0.03640043949492744,1,
Sanjay Seth,"Construction of roads, link roads, pathways or any other road with or without drainage system",20621400.0,16.84183992949564,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.3107861915090848,5.952988782523935,0,28851300.0,48,0.7147476890122803,36,
Sanjay Seth,Providing drains and gutters for public drainage,685500.0,13.437903777984506,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-0.4918098445747343,0.6857187791914109,0,28851300.0,48,0.02375976125859147,1,
Santosh Pandey,Construction of artificial reef,300000.0,12.611537753638338,11.918390573078392,0.6931471805599454,2,149999.99999999994,False,0.0,2.000000000000001,0,7439363.0,14,0.04032603329075352,1,
Santosh Pandey,Construction of common work sheds/ common covered sitting area,799900.0,13.592241998836913,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-0.1962277363335529,0.8016771853028619,0,7439363.0,14,0.1075226467642458,2,
Santosh Pandey,Construction of community centers and community halls,800000.0,13.592367006650065,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.5549227524435888,0.5362214219117499,0,7439363.0,14,0.10753608877534272,2,
Santosh Pandey,"Construction of roads, link roads, pathways or any other road with or without drainage system",2839988.0,14.85931038477635,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.1459557512313503,0.8198481532050483,0,7439363.0,14,0.38175150211113507,7,
Santosh Pandey,Providing drains and gutters for public drainage,200000.0,12.206072645530174,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-2.097551862772668,0.20006383054454002,0,7439363.0,14,0.02688402219383568,1,
Santosh Pandey,Purchase of books and periodicals for libraries/digitization of library books,2499475.0,14.731591267785342,13.458835614025542,1.4655849707377069,7,700000.0000000002,False,0.0,3.5706785714285703,0,7439363.0,14,0.3359797068646872,1,
Saptagiri Sankar Ulaka,Construction of culverts and bridges,297656.0,12.603693736281947,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,-1.09656761385672,0.25987672122129146,0,5612424.0,20,0.05303519477502056,1,
Saptagiri Sankar Ulaka,"Construction of roads, link roads, pathways or any other road with or without drainage system",5314768.0,15.485999918758457,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.31452915385361013,1.534268007299076,0,5612424.0,20,0.9469648052249794,19,
Sasikanth Senthil,"Construction of roads, link roads, pathways or any other road with or without drainage system",3494362.0,15.066661370491415,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.006403581099546498,1.0087529356919462,0,5951250.0,8,0.587164377231674,3,
Sasikanth Senthil,Lighting of public spaces,1757727.0,14.379532055066115,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.2257794910429011,0.651455885361536,0,5951250.0,8,0.29535425330812853,4,
Sasikanth Senthil,Setting up of kitchen and pantries,699161.0,13.457636323735773,13.12215335535124,0.4161652492959078,5,499894.99999999977,False,0.0,1.3986157092989535,0,5951250.0,8,0.11748136946019744,1,
Shankar Lalwani,Installing tube-wells and borewells,18590043.0,16.738136672766494,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,2.541285260952203,36.26587078295418,7,22920505.0,65,0.8110660301769093,43,"Shankar Lalwani spent ₹18,590,043 (₹1.86 crore) on 'Installing tube-wells and borewells' works — 36.3x the median MP spend in that category (₹512,604 (₹5.13 lakh), n=32 peer MPs), 81% of this MP's total disbursed funds."
Shankar Lalwani,Lighting of public spaces,954481.0,13.768923016240022,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.5474792096661886,0.35375360617192786,0,22920505.0,65,0.04164310515845964,1,
Shankar Lalwani,Purchase of mobile water tankers,3375981.0,15.032196506720062,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,-0.00584977082373444,0.9929355882352947,0,22920505.0,65,0.1472908646646311,21,
Shri  Dharambir Singh,Construction of community centers and community halls,2529864.0,14.743676104318142,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.4702365975276692,1.6957090891541842,0,4005663.0,7,0.6315718521503182,2,
Shri  Dharambir Singh,Improvement of electricity distribution infrastructure,126000.0,11.744037185933616,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,-0.8481476071968806,0.3260414224212401,0,4005663.0,7,0.03145546692270418,2,
Shri  Dharambir Singh,"Purchase of IT systems, including hardware and software for educational purposes",499799.0,13.121961296580666,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,-0.5275839215572751,0.5205444553058084,0,4005663.0,7,0.12477310248016371,1,
Shri  Dharambir Singh,Purchase of mobile sanitation equipment,850000.0,13.652991628466498,13.652991628466498,0.0,1,849999.9999999994,False,0.0,1.0000000000000007,0,4005663.0,7,0.21219957844681392,2,
Shri Abhishek Banerjee,Construction of culverts and bridges,293375.0,12.589206933153324,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,-1.1083562553042483,0.2561390769488819,0,29550504.0,111,0.009927918657495656,1,
Shri Abhishek Banerjee,"Construction of roads, link roads, pathways or any other road with or without drainage system",27475680.0,17.128811807720208,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.521650121638266,7.931683340229918,0,29550504.0,111,0.9297871873860426,104,
Shri Abhishek Banerjee,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",449568.0,13.016042400651378,13.122363377404328,0.5108256237659905,13,499999.9999999997,False,0.0,0.8991360000000005,0,29550504.0,111,0.015213547626801898,1,
Shri Abhishek Banerjee,Providing drains and gutters for public drainage,1331881.0,14.102102786752136,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,0.37400059707128547,1.3323060734474625,0,29550504.0,111,0.045071346329659895,5,
